Number,From Name,To Number,To Name,ID,Circuit,Status,Xfrmr,From MW,From Mvar,From MVA,Lim MVA,MW Loss,Mvar Loss,Test No,Group,Condition,,
22,SHEFF_B2,23,,950,1,Closed,No,161.6,27.6,163.9,180,3.6,5.1,1,BR,BLACKOUT,,
42,FARRELL,22,SHEFF_B2,951,1,Closed,No,518.4,-6.6,518.4,180,33.4,123.4,1,BR,BLACKOUT,,
48,CETHANA,22,SHEFF_B2,952,1,Closed,No,93.5,54.4,108.2,180,1.5,-3.9,1,BR,BLACKOUT,,
49,WILMOT,22,SHEFF_B2,953,1,Closed,No,54.8,62.8,83.3,180,0.9,-6.2,1,BR,BLACKOUT,,
50,LEMONTHY,22,SHEFF_B2,954,1,Closed,No,30.8,68.5,75.1,180,0.8,-6.8,1,BR,BLACKOUT,,
51,FISHER,22,SHEFF_B2,955,1,Closed,No,55.3,70.5,89.6,180,1.1,-5.7,1,BR,BLACKOUT,,
53,53,22,SHEFF_B2,956,1,Closed,No,-257.8,64.6,265.8,180,9.6,28.7,1,BR,BLACKOUT,,
132,132,34,Hamsphir,957,1,Closed,No,170.5,17.3,171.3,180,0,29.4,1,BR,BLACKOUT,,
132,132,35,Savage r,958,1,Closed,No,0,0,0,180,0,0,1,BR,BLACKOUT,,
36,QUE,120,NBUSQUEW,959,1,Closed,No,0,0,0,180,0,-9.6,1,BR,BLACKOUT,,
37,37,38,MACKINTO,960,1,Closed,No,-89.4,-12.9,90.4,180,1,-6.1,1,BR,BLACKOUT,,
39,ROSEBERY,37,37,961,1,Closed,No,-0.6,5.4,5.5,180,0,-10,1,BR,BLACKOUT,,
37,37,42,FARRELL,962,1,Closed,Yes,-81.1,10.3,81.8,180,0.9,-6.6,1,BR,BLACKOUT,,
37,37,119,QUEENFAR,963,1,Closed,No,-0.6,-25,25,180,0,-9.9,1,BR,BLACKOUT,,
37,37,120,NBUSQUEW,964,1,Closed,No,170.5,42.9,175.8,180,0,5.8,1,BR,BLACKOUT,,
39,ROSEBERY,119,QUEENFAR,965,1,Closed,No,0.6,-5.4,5.5,0,0,0,1,BR,BLACKOUT,,
40,QUEENSTO,41,NEWTON,966,1,Closed,No,0,-10.4,10.4,180,0,-10.4,1,BR,BLACKOUT,,
40,QUEENSTO,119,QUEENFAR,967,1,Closed,No,0,10.4,10.4,180,0,-10.2,1,BR,BLACKOUT,,
43,BASTYAN,42,FARRELL,968,1,Closed,No,90.7,-1.4,90.7,180,1,-6.2,1,BR,BLACKOUT,,
42,FARRELL,44,JOHN BUT,969,1,Closed,No,-160.5,17.7,161.5,180,3.3,2.8,1,BR,BLACKOUT,,
42,FARRELL,45,TRIBUTE,970,1,Closed,No,-93,-3.8,93.1,180,1.1,-5.9,1,BR,BLACKOUT,,
46,REECE,42,FARRELL,971,1,Closed,No,130.7,-9.1,131,180,2.1,-1.9,1,BR,BLACKOUT,,
47,REECE,42,FARRELL,972,1,Closed,No,130.7,-9.1,131,180,2.1,-1.9,1,BR,BLACKOUT,,
121,NBUS,51,FISHER,973,1,Closed,No,56.2,63.3,84.6,180,0.9,-7.2,1,BR,BLACKOUT,,
52,ROWALLAN,121,NBUS,974,1,Closed,No,17.6,-96.5,98.1,180,1.1,-6.5,1,BR,BLACKOUT,,
54,TAMAR VA,53,53,975,1,Closed,No,225.7,46.7,230.5,180,6.5,16.2,1,BR,BLACKOUT,,
53,53,55,BASSLINK,976,1,Closed,No,0.3,-94.5,94.5,180,0.3,-94.5,1,BR,BLACKOUT,,
56,COMALCO,53,53,977,1,Closed,No,-341.3,-0.8,341.3,180,17.9,62.7,1,BR,BLACKOUT,,
53,53,57,GEORGE T,978,1,Closed,Yes,117.5,-3.1,117.5,180,1.9,-1.8,1,BR,BLACKOUT,,
57,GEORGE T,59,TEMCO,979,1,Closed,No,115.6,-1.3,115.7,180,1.8,-1.6,1,BR,BLACKOUT,,
120,NBUSQUEW,132,132,980,1,Closed,No,170.5,46.7,176.7,180,0,29.4,1,BR,BLACKOUT,,
11,SMITHTON,10,PORT LAT,981,1,Open,No,0,0,0,180,0,0,2,BR,BLACKOUT,,
10,PORT LAT,20,BURNIE,982,1,Closed,No,-41.7,51.1,65.9,180,0.7,-6.3,2,BR,BLACKOUT,,
11,SMITHTON,20,BURNIE,983,1,Open,No,0,0,0,100,0,0,2,BR,BLACKOUT,,
33,SLACK,11,SMITHTON,984,1,Closed,Yes,-23.1,-9.4,25,1000,0,0.8,2,BR,BLACKOUT,,
12,EMU BAY,13,ULVERSTO,985,1,Closed,No,68.1,-64.9,94.1,180,1.1,-4.9,2,BR,BLACKOUT,,
20,BURNIE,12,EMU BAY,986,1,Closed,No,69.4,-68.7,97.7,180,1.3,-3.8,2,BR,BLACKOUT,,
13,ULVERSTO,14,PALOONA,987,1,Closed,No,67,-60,89.9,180,1,-6,2,BR,BLACKOUT,,
14,PALOONA,15,SHEFFIEL,988,1,Closed,No,44.4,277.3,280.8,180,10.2,31.8,2,BR,BLACKOUT,,
15,SHEFFIEL,16,WESLEY V,989,1,Closed,No,0,-11,11,180,0,-7.3,2,BR,BLACKOUT,,
15,SHEFFIEL,17,DEVONPOR,990,1,Closed,No,0,-11.1,11.1,180,0,-7.3,2,BR,BLACKOUT,,
15,SHEFFIEL,18,RAILTON,991,1,Closed,No,0,-7.4,7.4,180,0,-7.4,2,BR,BLACKOUT,,
19,DEVILS G,15,SHEFFIEL,992,1,Closed,No,-454.1,-94.6,463.9,180,71,277.4,2,BR,BLACKOUT,,
20,BURNIE,15,SHEFFIEL,993,1,Closed,No,212.6,95.3,233,180,7.9,23.6,2,BR,BLACKOUT,,
15,SHEFFIEL,22,SHEFF_B2,994,1,Closed,Yes,-286.2,-25.3,287.3,1000,0,131.8,2,BR,BLACKOUT,,
16,WESLEY V,17,DEVONPOR,995,1,Closed,No,0,-3.7,3.7,180,0,-7.4,2,BR,BLACKOUT,,
19,DEVILS G,21,DEVILS B,996,1,Closed,Yes,454.1,94.6,463.9,1000,0,666.8,2,BR,BLACKOUT,,
23,,20,BURNIE,997,1,Closed,Yes,158,22.5,159.6,1000,0,33.8,2,BR,BLACKOUT,,
34,Hamsphir,20,BURNIE,998,1,Closed,No,170.5,-12.1,170.9,180,4.1,7.3,2,BR,BLACKOUT,,
22,SHEFF_B2,23,,999,1,Closed,No,161.6,27.6,163.9,180,3.6,5.1,2,BR,BLACKOUT,,
42,FARRELL,22,SHEFF_B2,1000,1,Closed,No,518.4,-6.6,518.4,180,33.4,123.4,2,BR,BLACKOUT,,
48,CETHANA,22,SHEFF_B2,1001,1,Closed,No,93.5,54.4,108.2,180,1.5,-3.9,2,BR,BLACKOUT,,
49,WILMOT,22,SHEFF_B2,1002,1,Closed,No,54.8,62.8,83.3,180,0.9,-6.2,2,BR,BLACKOUT,,
50,LEMONTHY,22,SHEFF_B2,1003,1,Closed,No,30.8,68.5,75.1,180,0.8,-6.8,2,BR,BLACKOUT,,
51,FISHER,22,SHEFF_B2,1004,1,Closed,No,55.3,70.5,89.6,180,1.1,-5.7,2,BR,BLACKOUT,,
53,53,22,SHEFF_B2,1005,1,Closed,No,-257.8,64.6,265.8,180,9.6,28.7,2,BR,BLACKOUT,,
132,132,34,Hamsphir,1006,1,Closed,No,170.5,17.3,171.3,180,0,29.4,2,BR,BLACKOUT,,
132,132,35,Savage r,1007,1,Closed,No,0,0,0,180,0,0,2,BR,BLACKOUT,,
36,QUE,120,NBUSQUEW,1008,1,Closed,No,0,0,0,180,0,-9.6,2,BR,BLACKOUT,,
37,37,38,MACKINTO,1009,1,Closed,No,-89.4,-12.9,90.4,180,1,-6.1,2,BR,BLACKOUT,,
39,ROSEBERY,37,37,1010,1,Closed,No,-0.6,5.4,5.5,180,0,-10,2,BR,BLACKOUT,,
37,37,42,FARRELL,1011,1,Closed,Yes,-81.1,10.3,81.8,180,0.9,-6.6,2,BR,BLACKOUT,,
37,37,119,QUEENFAR,1012,1,Closed,No,-0.6,-25,25,180,0,-9.9,2,BR,BLACKOUT,,
37,37,120,NBUSQUEW,1013,1,Closed,No,170.5,42.9,175.8,180,0,5.8,2,BR,BLACKOUT,,
39,ROSEBERY,119,QUEENFAR,1014,1,Closed,No,0.6,-5.4,5.5,0,0,0,2,BR,BLACKOUT,,
40,QUEENSTO,41,NEWTON,1015,1,Closed,No,0,-10.4,10.4,180,0,-10.4,2,BR,BLACKOUT,,
40,QUEENSTO,119,QUEENFAR,1016,1,Closed,No,0,10.4,10.4,180,0,-10.2,2,BR,BLACKOUT,,
43,BASTYAN,42,FARRELL,1017,1,Closed,No,90.7,-1.4,90.7,180,1,-6.2,2,BR,BLACKOUT,,
42,FARRELL,44,JOHN BUT,1018,1,Closed,No,-160.5,17.7,161.5,180,3.3,2.8,2,BR,BLACKOUT,,
42,FARRELL,45,TRIBUTE,1019,1,Closed,No,-93,-3.8,93.1,180,1.1,-5.9,2,BR,BLACKOUT,,
46,REECE,42,FARRELL,1020,1,Closed,No,130.7,-9.1,131,180,2.1,-1.9,2,BR,BLACKOUT,,
47,REECE,42,FARRELL,1021,1,Closed,No,130.7,-9.1,131,180,2.1,-1.9,2,BR,BLACKOUT,,
121,NBUS,51,FISHER,1022,1,Closed,No,56.2,63.3,84.6,180,0.9,-7.2,2,BR,BLACKOUT,,
52,ROWALLAN,121,NBUS,1023,1,Closed,No,17.6,-96.5,98.1,180,1.1,-6.5,2,BR,BLACKOUT,,
54,TAMAR VA,53,53,1024,1,Closed,No,225.7,46.7,230.5,180,6.5,16.2,2,BR,BLACKOUT,,
53,53,55,BASSLINK,1025,1,Closed,No,0.3,-94.5,94.5,180,0.3,-94.5,2,BR,BLACKOUT,,
56,COMALCO,53,53,1026,1,Closed,No,-341.3,-0.8,341.3,180,17.9,62.7,2,BR,BLACKOUT,,
53,53,57,GEORGE T,1027,1,Closed,Yes,117.5,-3.1,117.5,180,1.9,-1.8,2,BR,BLACKOUT,,
57,GEORGE T,59,TEMCO,1028,1,Closed,No,115.6,-1.3,115.7,180,1.8,-1.6,2,BR,BLACKOUT,,
120,NBUSQUEW,132,132,1029,1,Closed,No,170.5,46.7,176.7,180,0,29.4,2,BR,BLACKOUT,,
11,SMITHTON,10,PORT LAT,1030,1,Closed,No,-156.4,21.8,157.9,180,4.6,11.2,3,BR,OK,,
10,PORT LAT,20,BURNIE,1031,1,Closed,No,-161,10.6,161.3,180,4.6,11,3,BR,OK,,
11,SMITHTON,20,BURNIE,1032,1,Closed,No,-180.3,-11.5,180.7,100,0,42.8,3,BR,OK,,
33,SLACK,11,SMITHTON,1033,1,Closed,Yes,-336.7,203.8,393.6,1000,0,193.6,3,BR,OK,,
12,EMU BAY,13,ULVERSTO,1034,1,Open,No,0,0,0,180,0,0,3,BR,OK,,
20,BURNIE,12,EMU BAY,1035,1,Closed,No,0,-7.5,7.5,180,0,-7.5,3,BR,OK,,
13,ULVERSTO,14,PALOONA,1036,1,Open,No,0,0,0,180,0,0,3,BR,OK,,
14,PALOONA,15,SHEFFIEL,1037,1,Closed,No,10.8,64,64.9,180,0.7,-6,3,BR,OK,,
15,SHEFFIEL,16,WESLEY V,1038,1,Closed,No,0,-12.5,12.5,180,0,-8.3,3,BR,OK,,
15,SHEFFIEL,17,DEVONPOR,1039,1,Closed,No,0,-12.5,12.5,180,0,-8.3,3,BR,OK,,
15,SHEFFIEL,18,RAILTON,1040,1,Closed,No,0,-8.3,8.3,180,0,-8.3,3,BR,OK,,
19,DEVILS G,15,SHEFFIEL,1041,1,Closed,No,-209.1,27.6,210.9,180,7,19.8,3,BR,OK,,
20,BURNIE,15,SHEFFIEL,1042,1,Closed,No,-30.9,-79.5,85.3,180,1.1,-3.4,3,BR,OK,,
15,SHEFFIEL,22,SHEFF_B2,1043,1,Closed,Yes,-238,35.2,240.6,1000,0,81.6,3,BR,OK,,
16,WESLEY V,17,DEVONPOR,1044,1,Closed,No,0,-4.2,4.2,180,0,-8.4,3,BR,OK,,
19,DEVILS G,21,DEVILS B,1045,1,Closed,Yes,209.1,-27.6,210.9,1000,0,65.4,3,BR,OK,,
23,,20,BURNIE,1046,1,Closed,Yes,160.8,30.2,163.6,1000,0,40.8,3,BR,OK,,
34,Hamsphir,20,BURNIE,1047,1,Closed,No,158.2,-13,158.7,180,4.1,8.7,3,BR,OK,,
22,SHEFF_B2,23,,1048,1,Closed,No,165.1,39.3,169.7,180,4.3,9.1,3,BR,OK,,
42,FARRELL,22,SHEFF_B2,1049,1,Closed,No,448.5,-19.5,448.9,180,28.5,105.1,3,BR,OK,,
48,CETHANA,22,SHEFF_B2,1050,1,Closed,No,85,33.4,91.3,180,1.2,-4,3,BR,OK,,
49,WILMOT,22,SHEFF_B2,1051,1,Closed,No,51,40.7,65.3,180,0.6,-6.2,3,BR,OK,,
50,LEMONTHY,22,SHEFF_B2,1052,1,Closed,No,30,45.6,54.6,180,0.5,-6.9,3,BR,OK,,
51,FISHER,22,SHEFF_B2,1053,1,Closed,No,53,40.3,66.6,180,0.7,-6.1,3,BR,OK,,
53,53,22,SHEFF_B2,1054,1,Closed,No,-224.8,51.1,230.5,180,8.1,23.9,3,BR,OK,,
132,132,34,Hamsphir,1055,1,Closed,No,158.2,16.6,159,180,0,29.6,3,BR,OK,,
132,132,35,Savage r,1056,1,Closed,No,0,0,0,180,0,0,3,BR,OK,,
36,QUE,120,NBUSQUEW,1057,1,Closed,No,0,0,0,180,0,-8.3,3,BR,OK,,
37,37,38,MACKINTO,1058,1,Closed,No,-79.1,-14.8,80.5,180,0.9,-5.2,3,BR,OK,,
39,ROSEBERY,37,37,1059,1,Closed,No,-0.6,4.7,4.8,180,0,-8.7,3,BR,OK,,
37,37,42,FARRELL,1060,1,Closed,Yes,-79.2,4.9,79.3,180,0.9,-5.1,3,BR,OK,,
37,37,119,QUEENFAR,1061,1,Closed,No,-0.5,-21.7,21.7,180,0,-8.6,3,BR,OK,,
37,37,120,NBUSQUEW,1062,1,Closed,No,158.2,45.1,164.5,180,0,7.2,3,BR,OK,,
39,ROSEBERY,119,QUEENFAR,1063,1,Closed,No,0.6,-4.7,4.8,0,0,0,3,BR,OK,,
40,QUEENSTO,41,NEWTON,1064,1,Closed,No,0,-9,9,180,0,-9,3,BR,OK,,
40,QUEENSTO,119,QUEENFAR,1065,1,Closed,No,0,9,9,180,0,-8.8,3,BR,OK,,
43,BASTYAN,42,FARRELL,1066,1,Closed,No,80,-3,80.1,180,0.9,-5.4,3,BR,OK,,
42,FARRELL,44,JOHN BUT,1067,1,Closed,No,-141.1,17.4,142.2,180,2.9,2.6,3,BR,OK,,
42,FARRELL,45,TRIBUTE,1068,1,Closed,No,-82,-1.6,82.1,180,1,-5.1,3,BR,OK,,
46,REECE,42,FARRELL,1069,1,Closed,No,115,-9.7,115.4,180,1.8,-1.6,3,BR,OK,,
47,REECE,42,FARRELL,1070,1,Closed,No,115,-9.7,115.4,180,1.8,-1.6,3,BR,OK,,
121,NBUS,51,FISHER,1071,1,Closed,No,53.6,33.3,63.1,180,0.6,-7,3,BR,OK,,
52,ROWALLAN,121,NBUS,1072,1,Closed,No,11,-56.7,57.8,180,0.4,-7.7,3,BR,OK,,
54,TAMAR VA,53,53,1073,1,Closed,No,200,32.4,202.6,180,5.7,14.2,3,BR,OK,,
53,53,55,BASSLINK,1074,1,Closed,No,0.3,-83.9,83.9,180,0.3,-83.9,3,BR,OK,,
56,COMALCO,53,53,1075,1,Closed,No,-300,0,300,180,15.6,54.3,3,BR,OK,,
53,53,57,GEORGE T,1076,1,Closed,Yes,103.2,-3.3,103.3,180,1.6,-1.7,3,BR,OK,,
57,GEORGE T,59,TEMCO,1077,1,Closed,No,101.6,-1.5,101.6,180,1.6,-1.5,3,BR,OK,,
120,NBUSQUEW,132,132,1078,1,Closed,No,158.2,46.1,164.8,180,0,29.6,3,BR,OK,,
11,SMITHTON,10,PORT LAT,1079,1,Closed,No,-218.7,-12.1,219.1,180,14.3,52.5,4,BR,BLACKOUT,,
10,PORT LAT,20,BURNIE,1080,1,Closed,No,-233.1,-64.5,241.8,180,14.2,50.6,4,BR,BLACKOUT,,
11,SMITHTON,20,BURNIE,1081,1,Closed,No,-239,-69,248.7,100,0,133.4,4,BR,BLACKOUT,,
33,SLACK,11,SMITHTON,1082,1,Closed,Yes,-457.7,524.7,696.3,1000,0,605.8,4,BR,BLACKOUT,,
12,EMU BAY,13,ULVERSTO,1083,1,Closed,No,-27,-115.7,118.8,180,2.1,-0.1,4,BR,BLACKOUT,,
20,BURNIE,12,EMU BAY,1084,1,Closed,No,-24.6,-113.4,116,180,2.4,2.3,4,BR,BLACKOUT,,
13,ULVERSTO,14,PALOONA,1085,1,Closed,No,-29.1,-115.6,119.2,180,1.8,-2.4,4,BR,BLACKOUT,,
14,PALOONA,15,SHEFFIEL,1086,1,Closed,No,-49.7,170.3,177.4,180,4,6.6,4,BR,BLACKOUT,,
15,SHEFFIEL,16,WESLEY V,1087,1,Open,No,0,0,0,180,0,0,4,BR,BLACKOUT,,
15,SHEFFIEL,17,DEVONPOR,1088,1,Open,No,0,0,0,180,0,0,4,BR,BLACKOUT,,
15,SHEFFIEL,18,RAILTON,1089,1,Open,No,0,0,0,180,0,0,4,BR,BLACKOUT,,
19,DEVILS G,15,SHEFFIEL,1090,1,Open,No,0,0,0,180,0,0,4,BR,BLACKOUT,,
20,BURNIE,15,SHEFFIEL,1091,1,Closed,No,-114,-170.5,205,180,7.7,23.1,4,BR,BLACKOUT,,
15,SHEFFIEL,22,SHEFF_B2,1092,1,Closed,Yes,-258.4,8.7,258.5,1000,0,89.6,4,BR,BLACKOUT,,
16,WESLEY V,17,DEVONPOR,1093,1,Closed,No,0,0,0,180,0,0,4,BR,BLACKOUT,,
19,DEVILS G,21,DEVILS B,1094,1,Closed,Yes,56.9,9.6,57.7,1000,0,4.1,4,BR,BLACKOUT,,
23,,20,BURNIE,1095,1,Closed,Yes,181.5,93.4,204.1,1000,0,60.2,4,BR,BLACKOUT,,
34,Hamsphir,20,BURNIE,1096,1,Closed,No,171.4,14.4,172,180,5.2,13.9,4,BR,BLACKOUT,,
22,SHEFF_B2,23,,1097,1,Closed,No,187.8,109.6,217.4,180,6.3,16.3,4,BR,BLACKOUT,,
42,FARRELL,22,SHEFF_B2,1098,1,Closed,No,519,-9.4,519.1,180,33.2,122.4,4,BR,BLACKOUT,,
48,CETHANA,22,SHEFF_B2,1099,1,Closed,No,94.4,56.4,109.9,180,1.5,-3.9,4,BR,BLACKOUT,,
49,WILMOT,22,SHEFF_B2,1100,1,Closed,No,55.1,65,85.2,180,1,-6.2,4,BR,BLACKOUT,,
50,LEMONTHY,22,SHEFF_B2,1101,1,Closed,No,30.9,70.7,77.1,180,0.8,-6.8,4,BR,BLACKOUT,,
51,FISHER,22,SHEFF_B2,1102,1,Closed,No,55.5,70.9,90,180,1.1,-5.8,4,BR,BLACKOUT,,
53,53,22,SHEFF_B2,1103,1,Closed,No,-261.4,65.9,269.6,180,9.7,29.2,4,BR,BLACKOUT,,
132,132,34,Hamsphir,1104,1,Closed,No,171.4,51.9,179.1,180,0,37.4,4,BR,BLACKOUT,,
132,132,35,Savage r,1105,1,Closed,No,0,0,0,180,0,0,4,BR,BLACKOUT,,
36,QUE,120,NBUSQUEW,1106,1,Closed,No,0,0,0,180,0,-9,4,BR,BLACKOUT,,
37,37,38,MACKINTO,1107,1,Closed,No,-86.4,-39.3,94.9,180,1.1,-5.8,4,BR,BLACKOUT,,
39,ROSEBERY,37,37,1108,1,Closed,No,-0.6,5.4,5.4,180,0,-9.9,4,BR,BLACKOUT,,
37,37,42,FARRELL,1109,1,Closed,Yes,-85.1,-11.1,85.8,180,0.9,-6.3,4,BR,BLACKOUT,,
37,37,119,QUEENFAR,1110,1,Closed,No,-0.6,-24.6,24.6,180,0,-9.8,4,BR,BLACKOUT,,
37,37,120,NBUSQUEW,1111,1,Closed,No,171.4,90.3,193.7,180,0,10,4,BR,BLACKOUT,,
39,ROSEBERY,119,QUEENFAR,1112,1,Closed,No,0.6,-5.4,5.4,0,0,0,4,BR,BLACKOUT,,
40,QUEENSTO,41,NEWTON,1113,1,Closed,No,0,-10.2,10.2,180,0,-10.2,4,BR,BLACKOUT,,
40,QUEENSTO,119,QUEENFAR,1114,1,Closed,No,0,10.2,10.2,180,0,-10,4,BR,BLACKOUT,,
43,BASTYAN,42,FARRELL,1115,1,Closed,No,91.2,2.4,91.3,180,1,-6.3,4,BR,BLACKOUT,,
42,FARRELL,44,JOHN BUT,1116,1,Closed,No,-162,14.1,162.6,180,3.3,2.8,4,BR,BLACKOUT,,
42,FARRELL,45,TRIBUTE,1117,1,Closed,No,-93.6,-7.7,93.9,180,1.1,-6,4,BR,BLACKOUT,,
46,REECE,42,FARRELL,1118,1,Closed,No,131.7,-5.4,131.8,180,2.1,-2,4,BR,BLACKOUT,,
47,REECE,42,FARRELL,1119,1,Closed,No,131.7,-5.4,131.8,180,2.1,-2,4,BR,BLACKOUT,,
121,NBUS,51,FISHER,1120,1,Closed,No,56.3,63.5,84.9,180,0.9,-7.4,4,BR,BLACKOUT,,
52,ROWALLAN,121,NBUS,1121,1,Closed,No,18.7,-95.6,97.4,180,1,-6.8,4,BR,BLACKOUT,,
54,TAMAR VA,53,53,1122,1,Closed,No,228.4,48.1,233.4,180,6.6,16.4,4,BR,BLACKOUT,,
53,53,55,BASSLINK,1123,1,Closed,No,0.3,-95.7,95.7,180,0.3,-95.7,4,BR,BLACKOUT,,
56,COMALCO,53,53,1124,1,Closed,No,-345.7,-0.9,345.7,180,18.2,63.6,4,BR,BLACKOUT,,
53,53,57,GEORGE T,1125,1,Closed,Yes,119,-3.1,119.1,180,1.9,-1.8,4,BR,BLACKOUT,,
57,GEORGE T,59,TEMCO,1126,1,Closed,No,117.1,-1.3,117.1,180,1.9,-1.6,4,BR,BLACKOUT,,
120,NBUSQUEW,132,132,1127,1,Closed,No,171.4,89.3,193.3,180,0,37.4,4,BR,BLACKOUT,,
11,SMITHTON,10,PORT LAT,1128,1,Closed,No,-159,17.6,159.9,180,4.5,10.8,5,BR,OK,,
10,PORT LAT,20,BURNIE,1129,1,Closed,No,-163.5,6.9,163.6,180,4.5,10.5,5,BR,OK,,
11,SMITHTON,20,BURNIE,1130,1,Closed,No,-182.1,-16.6,182.8,100,0,42.4,5,BR,OK,,
33,SLACK,11,SMITHTON,1131,1,Closed,Yes,-341,192.9,391.8,1000,0,191.8,5,BR,OK,,
12,EMU BAY,13,ULVERSTO,1132,1,Closed,No,-8.9,-42.8,43.7,180,0.2,-7.5,5,BR,OK,,
20,BURNIE,12,EMU BAY,1133,1,Closed,No,-8.6,-49.4,50.2,180,0.3,-6.7,5,BR,OK,,
13,ULVERSTO,14,PALOONA,1134,1,Closed,No,-9.2,-35.2,36.4,180,0.1,-8.3,5,BR,OK,,
14,PALOONA,15,SHEFFIEL,1135,1,Closed,No,1.5,58.1,58.1,180,0.5,-6.6,5,BR,OK,,
15,SHEFFIEL,16,WESLEY V,1136,1,Open,No,0,0,0,180,0,0,5,BR,OK,,
15,SHEFFIEL,17,DEVONPOR,1137,1,Closed,No,0,-8.4,8.4,180,0,-8.4,5,BR,OK,,
15,SHEFFIEL,18,RAILTON,1138,1,Closed,No,0,-8.4,8.4,180,0,-8.4,5,BR,OK,,
19,DEVILS G,15,SHEFFIEL,1139,1,Closed,No,-205.7,25.8,207.3,180,6.7,18.5,5,BR,OK,,
20,BURNIE,15,SHEFFIEL,1140,1,Closed,No,-24.5,-58,62.9,180,0.6,-5.9,5,BR,OK,,
15,SHEFFIEL,22,SHEFF_B2,1141,1,Closed,Yes,-236.5,36.6,239.3,1000,0,79.9,5,BR,OK,,
16,WESLEY V,17,DEVONPOR,1142,1,Open,No,0,0,0,180,0,0,5,BR,OK,,
19,DEVILS G,21,DEVILS B,1143,1,Closed,Yes,205.7,-25.8,207.3,1000,0,62.6,5,BR,OK,,
23,,20,BURNIE,1144,1,Closed,Yes,161.5,21,162.8,1000,0,39.8,5,BR,OK,,
34,Hamsphir,20,BURNIE,1145,1,Closed,No,159.6,-17.9,160.6,180,4,8.2,5,BR,OK,,
22,SHEFF_B2,23,,1146,1,Closed,No,165.7,29.7,168.3,180,4.2,8.6,5,BR,OK,,
42,FARRELL,22,SHEFF_B2,1147,1,Closed,No,447,-21.4,447.6,180,28.3,104.3,5,BR,OK,,
48,CETHANA,22,SHEFF_B2,1148,1,Closed,No,85,30.6,90.3,180,1.2,-4.1,5,BR,OK,,
49,WILMOT,22,SHEFF_B2,1149,1,Closed,No,51,37.9,63.6,180,0.6,-6.3,5,BR,OK,,
50,LEMONTHY,22,SHEFF_B2,1150,1,Closed,No,30,42.8,52.3,180,0.4,-7,5,BR,OK,,
51,FISHER,22,SHEFF_B2,1151,1,Closed,No,53.1,37.5,65,180,0.6,-6.2,5,BR,OK,,
53,53,22,SHEFF_B2,1152,1,Closed,No,-224.7,49.9,230.2,180,8.1,23.7,5,BR,OK,,
132,132,34,Hamsphir,1153,1,Closed,No,159.6,11.3,160,180,0,29.2,5,BR,OK,,
132,132,35,Savage r,1154,1,Closed,No,0,0,0,180,0,0,5,BR,OK,,
36,QUE,120,NBUSQUEW,1155,1,Closed,No,0,0,0,180,0,-8.4,5,BR,OK,,
37,37,38,MACKINTO,1156,1,Closed,No,-79.1,-11.6,79.9,180,0.9,-5.3,5,BR,OK,,
39,ROSEBERY,37,37,1157,1,Closed,No,-0.6,4.8,4.8,180,0,-8.7,5,BR,OK,,
37,37,42,FARRELL,1158,1,Closed,Yes,-80.6,7.7,81,180,1,-5,5,BR,OK,,
37,37,119,QUEENFAR,1159,1,Closed,No,-0.5,-21.8,21.8,180,0,-8.7,5,BR,OK,,
37,37,120,NBUSQUEW,1160,1,Closed,No,159.6,39.2,164.4,180,0,7.1,5,BR,OK,,
39,ROSEBERY,119,QUEENFAR,1161,1,Closed,No,0.6,-4.8,4.8,0,0,0,5,BR,OK,,
40,QUEENSTO,41,NEWTON,1162,1,Closed,No,0,-9.1,9.1,180,0,-9.1,5,BR,OK,,
40,QUEENSTO,119,QUEENFAR,1163,1,Closed,No,0,9.1,9.1,180,0,-8.9,5,BR,OK,,
43,BASTYAN,42,FARRELL,1164,1,Closed,No,80,-3.9,80.1,180,0.9,-5.4,5,BR,OK,,
42,FARRELL,44,JOHN BUT,1165,1,Closed,No,-141.1,18.3,142.3,180,2.9,2.6,5,BR,OK,,
42,FARRELL,45,TRIBUTE,1166,1,Closed,No,-82,-0.6,82,180,1,-5.1,5,BR,OK,,
46,REECE,42,FARRELL,1167,1,Closed,No,115,-10.6,115.5,180,1.8,-1.6,5,BR,OK,,
47,REECE,42,FARRELL,1168,1,Closed,No,115,-10.6,115.5,180,1.8,-1.6,5,BR,OK,,
121,NBUS,51,FISHER,1169,1,Closed,No,53.6,30.4,61.6,180,0.5,-7.1,5,BR,OK,,
52,ROWALLAN,121,NBUS,1170,1,Closed,No,11,-53.9,55.1,180,0.4,-7.8,5,BR,OK,,
54,TAMAR VA,53,53,1171,1,Closed,No,200,30.8,202.4,180,5.7,14.1,5,BR,OK,,
53,53,55,BASSLINK,1172,1,Closed,No,0.3,-84,84,180,0.3,-84,5,BR,OK,,
56,COMALCO,53,53,1173,1,Closed,No,-300,0,300,180,15.5,54.1,5,BR,OK,,
53,53,57,GEORGE T,1174,1,Closed,Yes,103.2,-3.3,103.3,180,1.6,-1.8,5,BR,OK,,
57,GEORGE T,59,TEMCO,1175,1,Closed,No,101.6,-1.6,101.6,180,1.6,-1.6,5,BR,OK,,
120,NBUSQUEW,132,132,1176,1,Closed,No,159.6,40.5,164.7,180,0,29.2,5,BR,OK,,
